2024-06-05 21:56:17,258 INFO    StreamThr :3628112 [internal.py:wandb_internal():86] W&B internal server running at pid: 3628112, started at: 2024-06-05 21:56:17.257720
2024-06-05 21:56:37,957 DEBUG   SenderThread:3628112 [sender.py:send():379] send: footer
2024-06-05 21:56:37,957 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: defer
2024-06-05 21:56:37,957 INFO    SenderThread:3628112 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-05 21:56:37,957 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:37,958 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:37,958 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-05 21:56:37,958 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: poll_exit
2024-06-05 21:56:37,958 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: server_info
2024-06-05 21:56:37,958 DEBUG   SenderThread:3628112 [sender.py:send_request():406] send_request: server_info
2024-06-05 21:56:37,960 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: get_summary
2024-06-05 21:56:37,961 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-05 21:56:37,961 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-05 21:56:38,147 INFO    MainThread:3628112 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-06-05 21:56:38,147 INFO    MainThread:3628112 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-06-05 21:56:38,147 INFO    MainThread:3628112 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-06-05 21:56:38,147 DEBUG   HandlerThread:3628112 [handler.py:handle_request():146] handle_request: shutdown
2024-06-05 21:56:38,148 INFO    HandlerThread:3628112 [handler.py:finish():866] shutting down handler
2024-06-05 21:56:38,959 INFO    WriterThread:3628112 [datastore.py:close():296] close: /home/mingu/GAN/wandb/run-20240605_215617-vr96ay8v/run-vr96ay8v.wandb
2024-06-05 21:56:39,147 INFO    SenderThread:3628112 [sender.py:finish():1546] shutting down sender
2024-06-05 21:56:39,147 INFO    SenderThread:3628112 [file_pusher.py:finish():172] shutting down file pusher
2024-06-05 21:56:39,147 INFO    SenderThread:3628112 [file_pusher.py:join():178] waiting for file pusher
